Main,Sub,SubSub,CuisineLink,Depth,MentionedFoods
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_the_Midwestern_United_States,1,"['Duck', 'Pork', 'Milk', 'Key lime pie', 'Sandwiches', 'Pineapple', 'Dumplings', 'Steak', 'Chili dog', 'Rice', 'Cabbage roll', 'Apricot', 'Persimmon', 'Cheese', 'Hamburgers', 'Butter', 'Apple pie', 'Pierogi', 'Sausage', 'Eggs', 'Bacon', 'Meatball', 'Fish', 'Ravioli', 'Pizza', 'Cornbread', 'Cracker', 'Mashed potatoes', 'Meat', 'Cabbage', 'Speculaas', 'Apple', 'Ice cream', 'Cream pie', 'Corn', 'Blueberry', 'Cranberry', 'Beef', 'Ham', 'Pancake', 'Cherry', 'bagel', 'Yogurt', 'Soup', ""McDonald's"", 'Peach', 'Raspberry', 'Pudding', 'Strawberry', 'Banana', 'Pie', 'Mayonnaise', 'Cookie', 'Fruits', 'Cherry pie', 'Feta', 'Grilled Cheese', 'French fries', 'Ribs', 'Flatbread', 'Cereal', 'Sushi', 'Chowder', 'Bread', 'Watermelon', 'Blue moon', 'Lebkuchen', 'Pasta', 'Asparagus', 'Chocolate', 'Hot dog', 'Corn chowder', 'Submarine sandwich', 'Pretzel', 'Stew', 'Jam', 'Spaghetti', 'Taco', 'Mozzarella', 'Salmon', 'Sauerkraut', 'Popcorn', 'Curry', 'Gravy', 'Cake', 'Cheesecake', 'Toast', 'Carrot', 'Orange']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_Chicago,2,"['Pork', 'Sandwiches', 'Tamale', 'Steak', 'Cheese', 'Sausage', 'Eggs', 'Bacon', 'Donuts', 'Fish', 'Pizza', 'Meat', 'Ice cream', 'Corn', 'Beef', 'Neapolitan ice cream', 'Strawberry', 'Banana', 'Chocolate cake', 'Ribs', 'Bread', 'Chocolate', 'Hot dog', 'Submarine sandwich', 'Vanilla', 'Mozzarella', 'Popcorn', 'Gravy', 'Cake', 'Orange', 'Cheddar cheese']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_North_Dakota,2,"['Dumplings', 'Sausage']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_Omaha,2,"['Sandwiches', 'Steak', 'Hamburgers', 'Butter', 'Pizza', 'Meat', 'Cabbage', 'Beef', 'Seafood', 'Bread', 'Spaghetti', 'Sauerkraut']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_St._Louis,2,"['Pork', 'Steak', 'Cheese', 'Butter', 'Eggs', 'Parmesan', 'Ravioli', 'Pizza', 'Beef', 'Ham', 'Mayonnaise', 'Ribs', 'Processed cheese', 'Bread', 'Pasta', 'Cake']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_Wisconsin,2,"['Pork', 'Milk', 'Sandwiches', 'Rice', 'Cheese', 'Butter', 'Sausage', 'Bacon', 'Fish', 'Meat', 'Cabbage', 'Ice cream', 'Cranberry', 'Beef', 'Cherry', 'Poultry', 'Soup', 'Strawberry', 'Onion rings', 'Pie', 'French fries', 'Poutine', 'Bread', 'Blue moon', 'Chocolate', 'Hot dog', 'Stew', 'Sauerkraut', 'Cake', 'Carrot', 'Cheddar cheese']"
Cuisine of the Americas,North American cuisine,American cuisine,Minnesotan_cuisine,2,"['Tomato soup', 'Pork', 'Milk', 'Sandwiches', 'Brie', 'Dumplings', 'Rice', 'Cabbage roll', 'Cheese', 'Butter', 'Pierogi', 'Sausage', 'Eggs', 'Bacon', 'Fish', 'Pizza', 'Grains', 'Mashed potatoes', 'Meat', 'Cabbage', 'Apple', 'Blue cheese', 'Ice cream', 'Corn', 'Spinach', 'Blueberry', 'Cranberry', 'Beef', 'Ham', 'Cherry', 'Poultry', 'Soup', 'Peach', 'Raspberry', 'Pudding', 'Strawberry', 'Pie', 'Cookie', 'Fruits', 'French fries', 'Ribs', 'Flatbread', 'Sushi', 'Chowder', 'Bread', 'Lasagna', 'Lebkuchen', 'Pasta', 'Baguette', 'Asparagus', 'Chocolate', 'Hot dog', 'Goat milk', 'Stew', 'Jam', 'Arepa', 'Mozzarella', 'Salmon', 'Sauerkraut', 'Blackberry', 'Cantaloupe', 'Gravy', 'Cake', 'Carrot', 'Cheddar cheese']"
Cuisine of the Americas,North American cuisine,American cuisine,Iron_Range_cuisine,3,"['Tomato soup', 'Pork', 'Milk', 'Sandwiches', 'Brie', 'Dumplings', 'Rice', 'Cabbage roll', 'Cheese', 'Butter', 'Pierogi', 'Sausage', 'Eggs', 'Bacon', 'Fish', 'Pizza', 'Grains', 'Mashed potatoes', 'Meat', 'Cabbage', 'Apple', 'Blue cheese', 'Ice cream', 'Corn', 'Spinach', 'Blueberry', 'Cranberry', 'Beef', 'Ham', 'Cherry', 'Poultry', 'Soup', 'Peach', 'Raspberry', 'Pudding', 'Strawberry', 'Pie', 'Cookie', 'Fruits', 'French fries', 'Ribs', 'Flatbread', 'Sushi', 'Chowder', 'Bread', 'Lasagna', 'Lebkuchen', 'Pasta', 'Baguette', 'Asparagus', 'Chocolate', 'Hot dog', 'Goat milk', 'Stew', 'Jam', 'Arepa', 'Mozzarella', 'Salmon', 'Sauerkraut', 'Blackberry', 'Cantaloupe', 'Gravy', 'Cake', 'Carrot', 'Cheddar cheese']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_New_England,2,"['Duck', 'Pork', 'Milk', 'Sandwiches', 'Steak', 'Rice', 'Cheese', 'Butter', 'Apple pie', 'Pierogi', 'Sausage', 'Eggs', 'Parmesan', 'Bacon', 'Donuts', 'Fish', 'Pizza', 'Cornbread', 'Cracker', 'Meat', 'Apple', 'Cheeseburgers', 'Ice cream', 'Cream pie', 'Corn', 'Blueberry', 'Cranberry', 'Beef', 'Ham', 'Pancake', 'Pudding', 'Strawberry', 'Seafood', 'Pie', 'Mayonnaise', 'Cookie', 'Fruits', 'Flatbread', 'Blueberry pie', 'Chicken parmesan', 'Chowder', 'Poutine', 'Bread', 'Clam Chowder', 'Asparagus', 'Chocolate', 'Hot dog', 'Chocolate chip cookie', 'Corn chowder', 'Submarine sandwich', 'Vanilla', 'Stew', 'Jam', 'Pumpkin pie', 'Salmon', 'Popcorn', 'Cake', 'Orange', 'Cheddar cheese']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_the_Mid-Atlantic_United_States,2,"['Pork', 'Sandwiches', 'Croquette', 'Steak', 'Cheese', 'Hamburgers', 'Apple pie', 'Sausage', 'Eggs', 'Buffalo wing', 'Pizza', 'Meat', 'Apple', 'Beef', 'Ham', 'Dark chocolate', 'Soup', 'Pudding', 'Pie', 'Mayonnaise', 'Cookie', 'Chowder', 'Shaved ice', 'Mango', 'Bread', 'Pasta', 'Clam Chowder', 'Chocolate', 'Hot dog', 'Vanilla', 'Pretzel', 'Stew', 'Spaghetti', 'Salmon', 'Sauerkraut', 'Cake', 'Cheesecake', 'Toast']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_New_Jersey,3,"['Pork', 'Fried egg', 'Sandwiches', 'Rice', 'Omelette', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Pizza', 'Meat', 'Apple', 'Corn', 'Spinach', 'Blueberry', 'Cranberry', 'Beef', 'Ham', 'Pancake', 'Cherry', 'bagel', 'Soup', 'Peach', 'Onion rings', 'Pie', 'French fries', 'Waffle', 'Poutine', 'Bread', 'Asparagus', 'Hot dog', 'Submarine sandwich', 'Mozzarella', 'Gravy', 'Cake', 'Cheesecake', 'Toast']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_New_York_City,3,"['Pork', 'Spumoni', 'Sandwiches', 'Dumplings', 'Spaghetti and meatballs', 'Steak', 'Rice', 'Bialy', 'Cheese', 'Hamburgers', 'Sausage', 'Eggs', 'Bacon', 'Fried rice', 'Fish', 'Pizza', 'Meat', 'Kebab', 'Ice cream', 'Beef', 'Pancake', 'bagel', 'Soup', 'Seafood', 'Cookie', 'Chowder', 'Bread', 'Pasta', 'Clam Chowder', 'Chocolate', 'Hot dog', 'Submarine sandwich', 'Pretzel', 'Stew', 'Spaghetti', 'Arepa', 'Taco', 'Salmon', 'Sauerkraut', 'Cheesecake']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_the_Pennsylvania_Dutch,3,"['Pork', 'Milk', 'Dumplings', 'Rice', 'Cheese', 'Butter', 'Pierogi', 'Eggs', 'Bacon', 'Fish', 'Cracker', 'Mashed potatoes', 'Meat', 'Cabbage', 'Apple', 'Corn', 'Beef', 'Ham', 'Pancake', 'Ginger snap', 'Poultry', 'Pot pie', 'Soup', 'Pudding', 'Pie', 'Chowder', 'Bread', 'Chocolate', 'Pretzel', 'Stew', 'Sauerkraut', 'Gravy', 'Cake']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_Philadelphia,3,"['Pork', 'Sandwiches', 'Steak', 'Chili dog', 'Turnover', 'Cheese', 'Butter', 'Bacon', 'Pizza', 'Cracker', 'Meat', 'Ice cream', 'Corn', 'Spinach', 'Beef', 'Cherry', 'Charcuterie', 'Soup', 'Pudding', 'Seafood', 'Pie', 'Cookie', 'French fries', 'Chocolate cake', 'Bread', 'Chocolate', 'Hot dog', 'Vanilla', 'Pretzel', 'Stew', 'Cake', 'Orange', 'Cheddar cheese']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_Pittsburgh,3,"['Tomato soup', 'Pork', 'Rice', 'Cheese', 'Pierogi', 'Sausage', 'Fish', 'Cabbage', 'Ice cream', 'Beef', 'Ham', 'Cherry', 'Pepperoni', 'Soup', 'Seafood', 'French fries', 'Bread', 'Pasta', 'Chocolate', 'Hot dog', 'Sauerkraut', 'Orange']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_the_Southern_United_States,1,"['Pork', 'Milk', 'Hardtack', 'Key lime pie', 'Pear', 'Sandwiches', 'Tamale', 'Dumplings', 'Steak', 'Rice', 'Persimmon', 'Cheese', 'Butter', 'Apple pie', 'Sausage', 'Eggs', 'Bacon', 'Fish', 'Cornbread', 'Cracker', 'Grains', 'Mashed potatoes', 'Meat', 'Cabbage', 'Apple', 'Corn', 'Beef', 'Ham', 'Pancake', 'Poultry', 'Pepperoni', 'Soup', ""McDonald's"", 'Peach', 'Raspberry', 'Pudding', 'Seafood', 'Pie', 'Mayonnaise', 'Cookie', 'Fruits', 'Krispy Kreme', 'Mac and Cheese', 'Flatbread', 'Waffle', 'Chicken soup', 'Chowder', 'Bread', 'Watermelon', 'Peach pie', 'Chocolate', 'Hot dog', 'Corn chowder', 'Vanilla', 'Pretzel', 'Stew', 'Jam', 'Pumpkin pie', 'Taco', 'Blackberry', 'Cantaloupe', 'Curry', 'Gravy', 'Cake', 'Orange', 'Cheddar cheese']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_Atlanta,2,"['Steak', 'Eggs', 'Ham']"
Cuisine of the Americas,North American cuisine,American cuisine,Floribbean_cuisine,2,"['Fruits', 'Mango', 'Salmon', 'Curry']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_Kentucky,2,"['Pork', 'Pear', 'Dumplings', 'Avocado', 'Steak', 'Persimmon', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Cornbread', 'Grains', 'Mashed potatoes', 'Meat', 'Cabbage', 'Apple', 'Corn', 'Beef', 'Ham', 'Cherry', 'Soup', 'Peach', 'Pudding', 'Seafood', 'Banana', 'Pie', 'Fruits', 'Mango', 'Bread', 'Watermelon', 'Asparagus', 'Chocolate', 'Stew', 'Spaghetti', 'Blackberry', 'Cantaloupe', 'Gravy', 'Cake', 'Carrot', 'Orange', 'Cheddar cheese']"
Cuisine of the Americas,North American cuisine,American cuisine,Louisiana_Creole_cuisine,2,"['Duck', 'Pork', 'Milk', 'Steak', 'Rice', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Fish', 'Ravioli', 'Grains', 'Milk chocolate', 'Meat', 'Corn', 'Beef', 'Ham', 'Poultry', 'Soup', 'Pudding', 'Strawberry', 'Seafood', 'Banana', 'Pie', 'Mayonnaise', 'Fruits', 'Bread', 'Chocolate', 'Vanilla', 'Stew', 'Blackberry', 'Gravy', 'Cake', 'Toast']"
Cuisine of the Americas,North American cuisine,American cuisine,Cajun_cuisine,3,"['Duck', 'Pork', 'Shrimp and prawn', 'Steak', 'Rice', 'Cheese', 'Hamburgers', 'Butter', 'Sausage', 'Bacon', 'Fish', 'Cornbread', 'Meat', 'Corn', 'Beef', 'Ham', 'Poultry', 'Seafood', 'Mayonnaise', 'Bread', 'Baguette', 'Chocolate', 'Gravy', 'Carrot']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_New_Orleans,3,"['Pork', 'Milk', 'Sandwiches', 'Rice', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Parmesan', 'Bacon', 'Boiled egg', 'Fish', 'Meat', 'Ice cream', 'Corn', 'Spinach', 'Beef', 'Ham', 'Soup', 'Pudding', 'Seafood', 'Banana', 'Pie', 'Mayonnaise', 'Shaved ice', 'Bread', 'Baguette', 'Chocolate', 'Creamed spinach', 'Submarine sandwich', 'Vanilla', 'Stew', 'Mozzarella', 'Curry', 'Gravy', 'Cake', 'Orange']"
Cuisine of the Americas,North American cuisine,American cuisine,Lowcountry_cuisine,2,"['Rice', 'Cheese', 'Fish', 'Grains', 'Meat', 'Cabbage', 'Soup', 'Seafood', 'Stew', 'Salmon', 'Cake']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_the_Southwestern_United_States,1,"['Pork', 'Burrito', 'Pear', 'Tamale', 'Steak', 'Rice', 'Cheese', 'Eggs', 'Bacon', 'Fish', 'Pizza', 'Meat', 'Apple', 'Corn', 'Beef', 'Soup', 'Peach', 'Pie', 'Mayonnaise', 'Fruits', 'French fries', 'Bread', 'Hot dog', 'Stew', 'Taco', 'Toast']"
Cuisine of the Americas,North American cuisine,American cuisine,New_Mexican_cuisine,2,"['Tomato soup', 'Pork', 'Burrito', 'Fried egg', 'Milk', 'Pear', 'Shrimp and prawn', 'Tamale', 'Avocado', 'Steak', 'Turnover', 'Rice', 'Cheese', 'Hamburgers', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Meatball', 'Fish', 'Pizza', 'Cracker', 'Meat', 'Apple', 'Corn', 'Spinach', 'Beef', 'Pancake', 'bagel', 'Soup', 'Pudding', 'Seafood', 'Pie', 'Cookie', 'Fruits', 'Grilled Cheese', 'French fries', 'Flatbread', 'Bread', 'Watermelon', 'Chocolate', 'Vanilla', 'Stew', 'Jam', 'Taco', 'Tortilla chips', 'Orange', 'Cheddar cheese']"
Cuisine of the Americas,North American cuisine,American cuisine,Texan_cuisine,2,"['Pork', 'Milk', 'Steak', 'Rice', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Cornbread', 'Cracker', 'Meat', 'Cabbage', 'Apple', 'Corn', 'Beef', 'Soup', ""McDonald's"", 'Peach', 'Pudding', 'Banana', 'Pie', 'Scrambled egg', 'Chicken soup', 'Bread', 'Chocolate', 'Hot dog', 'Vanilla', 'Stew', 'Sauerkraut', 'Gravy', 'Cake']"
Cuisine of the Americas,North American cuisine,American cuisine,Tex-Mex_cuisine,3,"['Pork', 'Nacho', 'Cheese', 'Meat', 'Corn', 'Beef', 'Spaghetti', 'Taco', 'Tortilla chips', 'Cheddar cheese']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_the_Western_United_States,1,"['Pork', 'Burrito', 'Avocado', 'Corn', 'Beef', 'Seafood', 'Sushi', 'Taco', 'Salmon', 'Blackberry']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_California,2,"['Pork', 'Kiwifruit', 'Burrito', 'Sandwiches', 'Tamale', 'Avocado', 'Rice', 'Apricot', 'Cheese', 'Hamburgers', 'Eggs', 'Bacon', 'Fish', 'Pizza', 'Meat', 'Ice cream', 'Beef', 'Soup', ""McDonald's"", 'Peach', 'Strawberry', 'Seafood', 'Cookie', 'Fruits', 'French fries', 'Ribs', 'Sushi', 'California roll', 'Bread', 'Baguette', 'Chocolate', 'Hot dog', 'Stew', 'Pupusa', 'Taco', 'Salmon', 'Orange']"
Cuisine of the Americas,North American cuisine,American cuisine,California_cuisine,3,"['Pizza', 'Meat', 'Seafood', 'Fruits']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_Hawaii,2,"['Pork', 'Milk', 'Sandwiches', 'Pineapple', 'Wonton', 'Steak', 'Turnover', 'Rice', 'Cheese', 'Sausage', 'Eggs', 'Fried rice', 'Fish', 'Meat', 'Cabbage', 'Beef', 'Soup', 'Pudding', 'Seafood', 'Banana', 'Mayonnaise', 'Fruits', 'Sushi', 'Bread', 'Stew', 'Salmon', 'Curry', 'Gravy']"
Cuisine of the Americas,North American cuisine,American cuisine,Pacific_Northwest_cuisine,2,"['Burrito', 'Cheese', 'Fish', 'Apple', 'Seafood', 'Sushi', 'Hot dog', 'Taco', 'Salmon']"
Cuisine of the Americas,North American cuisine,American cuisine,Rocky_Mountain_cuisine,2,"['Fish', 'Grains', 'Beef', 'Pasta', 'Spaghetti']"
Cuisine of the Americas,North American cuisine,American cuisine,Fusion_cuisine,1,"['Duck', 'Pork', 'Burrito', 'Dumplings', 'Avocado', 'Jamaican patty', 'Turnover', 'Rice', 'Cheese', 'Fried rice', 'Fish', 'Pizza', 'Beef', ""McDonald's"", 'Seafood', 'Sushi', 'California roll', 'Chocolate', 'Ramen', 'Stew', 'Taco', 'Salmon', 'Curry', 'Toast', 'Orange', 'Cheddar cheese']"
Cuisine of the Americas,North American cuisine,American cuisine,American_Jewish_cuisine,2,"['Pork', 'Milk', 'Dumplings', 'Turnover', 'Rice', 'Bialy', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Fish', 'Meat', 'Chopped liver', 'Beef', 'Pancake', 'bagel', 'Soup', 'Cookie', 'Chicken soup', 'Bread', 'Hot dog', 'Salmon', 'Blackberry', 'Carrot']"
Cuisine of the Americas,North American cuisine,American cuisine,Cajun_cuisine,2,"['Duck', 'Pork', 'Shrimp and prawn', 'Steak', 'Rice', 'Cheese', 'Hamburgers', 'Butter', 'Sausage', 'Bacon', 'Fish', 'Cornbread', 'Meat', 'Corn', 'Beef', 'Ham', 'Poultry', 'Seafood', 'Mayonnaise', 'Bread', 'Baguette', 'Chocolate', 'Gravy', 'Carrot']"
Cuisine of the Americas,North American cuisine,American cuisine,Chinese_American_cuisine,2,"['Duck', 'Pork', 'Milk', 'Sandwiches', 'Wonton', 'Dumplings', 'Steak', 'Rice', 'Cheese', 'Apple pie', 'Eggs', 'Fried rice', 'Bok choy', 'Fish', 'Ravioli', 'Meat', 'Cabbage', 'Apple', 'Corn', 'Almond biscuit', 'Beef', 'Soup', 'Peach', 'Seafood', 'Pie', 'Cookie', 'Fruits', 'Peking duck', 'Chicken feet', 'Sushi', 'Chicken soup', 'Mango', 'Bread', 'Egg roll', 'Spaghetti', 'Spring roll', 'Gravy', 'Orange']"
Cuisine of the Americas,North American cuisine,American cuisine,Filipino-American_cuisine,2,"['Pork', 'Milk', 'Wonton', 'Rice', 'Eggs', 'Fish', 'Meat', 'Sinigang', 'Beef', 'Poultry', 'Soup', 'Seafood', 'Banana', 'Fruits', 'Cake']"
Cuisine of the Americas,North American cuisine,American cuisine,Floribbean_cuisine,2,"['Fruits', 'Mango', 'Salmon', 'Curry']"
Cuisine of the Americas,North American cuisine,American cuisine,Greek-American_cuisine,2,"['Sandwiches', 'Rice', 'Cheese', 'Fish', 'Meat', 'Yogurt', 'Soup', 'Seafood', 'Feta', 'French fries', 'Bread', 'Pasta', 'Hot dog', 'Spaghetti']"
Cuisine of the Americas,North American cuisine,American cuisine,Italian-American_cuisine,2,"['Pork', 'Milk', 'Sandwiches', 'Spaghetti and meatballs', 'Steak', 'Turnover', 'Rice', 'Omelette', 'Cheese', 'Carbonara', 'Butter', 'Fettuccine', 'Sausage', 'Eggs', 'Parmigiano Reggiano', 'Parmesan', 'Meatball', 'Fish', 'Pizza', 'Grains', 'Meat', 'Corn', 'Beef', 'Ham', 'Pepperoni', 'Soup', 'Seafood', 'Pie', 'Cookie', 'Bolognese sauce', 'Flatbread', 'Waffle', 'Chicken parmesan', 'Bread', 'Lasagna', 'Pasta', 'Baguette', 'Asparagus', 'Garlic bread', 'Chocolate', 'Submarine sandwich', 'Vanilla', 'Stew', 'Spaghetti', 'Mozzarella', 'Gravy', 'Cake']"
Cuisine of the Americas,North American cuisine,American cuisine,Mexican-American_cuisine,2,"['Burrito', 'Tamale', 'Nacho', 'Rice', 'Cheese', 'Fish', 'Taquitos', 'Corn', 'Pie', 'Fruits', 'Flatbread', 'Chocolate', 'Taco', 'Tortilla chips']"
Cuisine of the Americas,North American cuisine,American cuisine,New_Mexican_cuisine,3,"['Tomato soup', 'Pork', 'Burrito', 'Fried egg', 'Milk', 'Pear', 'Shrimp and prawn', 'Tamale', 'Avocado', 'Steak', 'Turnover', 'Rice', 'Cheese', 'Hamburgers', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Meatball', 'Fish', 'Pizza', 'Cracker', 'Meat', 'Apple', 'Corn', 'Spinach', 'Beef', 'Pancake', 'bagel', 'Soup', 'Pudding', 'Seafood', 'Pie', 'Cookie', 'Fruits', 'Grilled Cheese', 'French fries', 'Flatbread', 'Bread', 'Watermelon', 'Chocolate', 'Vanilla', 'Stew', 'Jam', 'Taco', 'Tortilla chips', 'Orange', 'Cheddar cheese']"
Cuisine of the Americas,North American cuisine,American cuisine,Tex-Mex_cuisine,3,"['Pork', 'Nacho', 'Cheese', 'Meat', 'Corn', 'Beef', 'Spaghetti', 'Taco', 'Tortilla chips', 'Cheddar cheese']"
Cuisine of the Americas,North American cuisine,American cuisine,Cuisine_of_the_Pennsylvania_Dutch,2,"['Pork', 'Milk', 'Dumplings', 'Rice', 'Cheese', 'Butter', 'Pierogi', 'Eggs', 'Bacon', 'Fish', 'Cracker', 'Mashed potatoes', 'Meat', 'Cabbage', 'Apple', 'Corn', 'Beef', 'Ham', 'Pancake', 'Ginger snap', 'Poultry', 'Pot pie', 'Soup', 'Pudding', 'Pie', 'Chowder', 'Bread', 'Chocolate', 'Pretzel', 'Stew', 'Sauerkraut', 'Gravy', 'Cake']"
Cuisine of the Americas,North American cuisine,American cuisine,New_American_cuisine,2,[]
Cuisine of the Americas,Central American cuisine,,Belizean_cuisine,1,"['Pork', 'Milk', 'Pear', 'Pineapple', 'Tamale', 'Avocado', 'Jamaican patty', 'Rice', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Boiled egg', 'Fish', 'Grains', 'Meat', 'Kebab', 'Cabbage', 'Apple', 'Ice cream', 'Corn', 'Beef', 'Soup', 'Pudding', 'Seafood', 'Banana', 'Pie', 'Fruits', 'Cereal', 'Bread', 'Chocolate', 'Vanilla', 'Stew', 'Curry', 'Gravy', 'Cake']"
Cuisine of the Americas,Central American cuisine,,Costa_Rican_cuisine,1,"['Pork', 'Milk', 'Shrimp and prawn', 'Pineapple', 'Rice', 'Cheese', 'Eggs', 'Fish', 'Meat', 'Corn', 'Beef', 'Soup', 'Strawberry', 'Seafood', 'Banana', 'Fruits', 'Mango', 'Watermelon', 'Vanilla', 'Stew', 'Taco', 'Blackberry', 'Cantaloupe', 'Tortilla chips', 'Cake', 'Carrot', 'Orange']"
Cuisine of the Americas,Central American cuisine,,Guatemalan_cuisine,1,"['Duck', 'Pork', 'Milk', 'Tamale', 'Avocado', 'Rice', 'Cheese', 'Boiled egg', 'Fried rice', 'Fish', 'Meat', 'Cabbage', 'Corn', 'Banana cake', 'Beef', 'Soup', 'Pudding', 'Seafood', 'Banana', 'Mayonnaise', 'Fruits', 'Bread', 'Chocolate', 'Hot dog', 'Stew', 'Cake', 'Carrot']"
Cuisine of the Americas,Central American cuisine,,Honduran_cuisine,1,"['Pork', 'Milk', 'Pineapple', 'Tamale', 'Avocado', 'Rice', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Boiled egg', 'Fish', 'Grains', 'Meat', 'Cabbage', 'Corn', 'Beef', 'Soup', 'Seafood', 'Banana', 'Fruits', 'Chocolate', 'Tortilla chips', 'Orange']"
Cuisine of the Americas,Central American cuisine,,Mesoamerican_cuisine,1,"['Duck', 'Pineapple', 'Tamale', 'Avocado', 'Rice', 'Pizza', 'Corn', 'Fruits', 'Cereal', 'Chocolate', 'Vanilla']"
Cuisine of the Americas,Central American cuisine,,Ancient_Maya_cuisine,2,"['Shrimp and prawn', 'Pineapple', 'Tamale', 'Avocado', 'Quesadillas', 'Fish', 'Grains', 'Meat', 'Apple', 'Corn', 'Chocolate', 'Vanilla', 'Stew']"
Cuisine of the Americas,Central American cuisine,,Nicaraguan_cuisine,1,"['Pork', 'Milk', 'Pineapple', 'Avocado', 'Rice', 'Eggs', 'Grains', 'Meat', 'Cabbage', 'Corn', 'Spinach', 'Beef', 'Pudding', 'Seafood', 'Fruits', 'Mango', 'Chocolate', 'Cake', 'Orange']"
Cuisine of the Americas,Central American cuisine,,Panamanian_cuisine,1,"['Pork', 'Milk', 'Pineapple', 'Tamale', 'Steak', 'Rice', 'Cheese', 'Butter', 'Eggs', 'Fish', 'Meat', 'Ice cream', 'Corn', 'Beef', 'Soup', 'Seafood', 'Fruits', 'Bread', 'Spaghetti', 'Orange']"
Cuisine of the Americas,Central American cuisine,,Salvadoran_cuisine,1,"['Pork', 'Milk', 'Sandwiches', 'Shrimp and prawn', 'Pineapple', 'Tamale', 'Dumplings', 'Steak', 'Rice', 'Cheese', 'Butter', 'Eggs', 'Fish', 'Meat', 'Cabbage', 'Apple', 'Ice cream', 'Corn', 'Spinach', 'Beef', 'Soup', 'Pudding', 'Seafood', 'Banana', 'Fruits', 'Flatbread', 'Chicken soup', 'Shaved ice', 'Mango', 'Bread', 'Submarine sandwich', 'Vanilla', 'Stew', 'Pupusa', 'Cake', 'Carrot']"
Cuisine of the Americas,South American cuisine,,Argentine_cuisine,1,"['Pork', 'Kiwifruit', 'Fried egg', 'Milk', 'Sandwiches', 'Tamale', 'Avocado', 'Steak', 'Omelette', 'Cheese', 'Butter', 'Fettuccine', 'Sausage', 'Eggs', 'Fish', 'Ravioli', 'Pizza', 'Grains', 'Meat', 'Apple', 'Ice cream', 'Corn', 'Croissant', 'Spinach', 'Beef', 'Ham', 'Pancake', 'Cherry', 'Poultry', 'Yogurt', 'Peach', 'Pudding', 'Strawberry', 'Cow milk', 'Seafood', 'Pie', 'Cookie', 'Fruits', 'French fries', 'Ribs', 'Cereal', 'Bread', 'Lasagna', 'Pasta', 'Chocolate', 'Alfajor', 'Stew', 'Jam', 'Spaghetti', 'Salmon', 'Cake', 'Cheesecake', 'Toast', 'Orange']"
Cuisine of the Americas,South American cuisine,,Bolivian_cuisine,1,"['Pork', 'Milk', 'Rice', 'Butter', 'Fish', 'Meat', 'Apple', 'Ice cream', 'Corn', 'Beef', 'Soup', 'Pudding', 'Fruits', 'Bread', 'Jam']"
